nom,age,langue,genre,nombre_enfant,titre,salaire
Ali,63.0,arabe,Masculin,6,Cadre superieur,310563.0
Sherif,53.0,Allemand,Feminin,3,Independant,792350.0
Fatima,86.0,Russe,Feminin,2,Cadre superieur,277951.0
Moussa,92.0,Russe,Masculin,0,Independant,420762.0
James,47.0,arabe,Masculin,4,Retraite,801846.0
Rebeca,45.0,francais,Masculin,4,Independant,572606.0
Rebeca,47.0,Allemand,Masculin,2,Fonctionaire,288284.0
Ali,52.0,anglais,Feminin,4,Retraite,161660.0
Sherif,88.0,francais,Feminin,0,Cadre superieur,230529.0
George,80.0,Espagnol,Masculin,4,Retraite,214786.0
Yussef,60.0,chinois,Masculin,1,Fonctionaire,697146.0
Rebeca,84.0,anglais,Feminin,4,Independant,702776.0
Yussef,96.0,francais,Masculin,3,Cadre superieur,608279.0
Haroun,70.0,francais,Masculin,5,Retraite,588723.0
Ali,61.0,Espagnol,Masculin,1,Retraite,488862.0
Ali,68.0,Espagnol,Feminin,7,Independant,168811.0
Sherif,56.0,Espagnol,Masculin,6,Fonctionaire,538607.0
Ali,60.0,Espagnol,Masculin,5,Retraite,155086.0
Moussa,87.0,arabe,Masculin,0,Independant,646645.0
George,42.0,francais,Masculin,0,Fonctionaire,783168.0
Haroun,47.0,Allemand,Masculin,2,Cadre superieur,171276.0
Cisse,83.0,Russe,Masculin,6,Fonctionaire,446449.0
Diop,71.0,Espagnol,Feminin,2,Cadre superieur,615891.0
Eric,70.0,Russe,Masculin,0,Cadre superieur,317416.0
James,34.0,anglais,Feminin,5,Retraite,445652.0
Fatima,66.0,Russe,Feminin,2,Fonctionaire,662973.0
Abakar,84.0,francais,Feminin,2,Cadre superieur,335596.0
Haroun,65.0,Russe,Masculin,2,Retraite,706147.0
Moussa,87.0,francais,Feminin,4,Cadre superieur,725094.0
George,38.0,Russe,Feminin,0,Retraite,791409.0
James,50.0,arabe,Feminin,5,Cadre superieur,91317.0
Robert,43.0,Allemand,Feminin,0,Retraite,816999.0
Diop,80.0,anglais,Feminin,4,Fonctionaire,683975.0
Robert,30.0,arabe,Masculin,6,Retraite,433432.0
Moussa,61.0,arabe,Feminin,0,Retraite,721009.0
Fatima,,Espagnol,Masculin,4,Independant,206935.0
Haroun,41.0,arabe,Masculin,2,Cadre superieur,130481.0
Cisse,86.0,chinois,Feminin,4,Independant,749224.0
Robert,48.0,francais,Feminin,6,Independant,188530.0
James,42.0,arabe,Feminin,2,Independant,653736.0
Cisse,88.0,Espagnol,Masculin,5,Cadre superieur,213847.0
Eric,65.0,chinois,Feminin,4,Independant,489289.0
George,45.0,francais,Masculin,5,Fonctionaire,401100.0
Eric,51.0,chinois,Masculin,1,Cadre superieur,781966.0
Yussef,69.0,Russe,Feminin,2,Independant,405865.0
Abakar,77.0,arabe,Feminin,3,Cadre superieur,275728.0
Cisse,39.0,anglais,Masculin,3,Fonctionaire,317141.0
Haroun,39.0,Espagnol,Masculin,3,Fonctionaire,293949.0
Abakar,89.0,arabe,Feminin,2,Independant,224295.0
Cisse,60.0,arabe,Feminin,0,Retraite,790406.0
Eric,52.0,Russe,Feminin,7,Retraite,548238.0
Fatima,73.0,chinois,Masculin,7,Retraite,604963.0
Moussa,57.0,Russe,Masculin,0,Fonctionaire,689464.0
Rebeca,63.0,arabe,Feminin,3,Cadre superieur,734698.0
Eric,48.0,Espagnol,Masculin,0,Fonctionaire,582155.0
Haroun,46.0,arabe,Masculin,5,Cadre superieur,516378.0
Yussef,86.0,chinois,Masculin,1,Independant,796653.0
Eric,50.0,anglais,Feminin,0,Retraite,892132.0
Moussa,31.0,Espagnol,Masculin,1,Retraite,732930.0
Diop,50.0,Russe,Feminin,7,Fonctionaire,586559.0
Moussa,45.0,francais,Masculin,0,Cadre superieur,
Abakar,87.0,arabe,Feminin,1,Independant,515529.0
Yussef,45.0,Russe,Masculin,7,Retraite,540526.0
Ali,81.0,chinois,Feminin,2,Independant,139324.0
James,81.0,arabe,Masculin,1,Retraite,94521.0
Moussa,79.0,Espagnol,Masculin,7,Fonctionaire,773352.0
Abakar,54.0,anglais,Masculin,3,Independant,600598.0
James,58.0,Espagnol,Masculin,5,Cadre superieur,847889.0
Haroun,79.0,Russe,Masculin,1,Retraite,651280.0
Moussa,68.0,chinois,Masculin,6,Retraite,270534.0
Ali,39.0,anglais,Feminin,1,Independant,139757.0
Yussef,41.0,Allemand,Masculin,6,Fonctionaire,262728.0
Ali,77.0,Allemand,Feminin,2,Cadre superieur,84789.0
Rebeca,64.0,francais,Feminin,2,Retraite,832186.0
Abakar,43.0,arabe,Feminin,4,Retraite,89189.0
Eric,89.0,Russe,Masculin,4,Fonctionaire,722772.0
Robert,91.0,anglais,Feminin,3,Cadre superieur,544688.0
Sherif,28.0,arabe,Feminin,3,Retraite,319029.0
Eric,57.0,francais,Feminin,7,Retraite,285765.0
Ali,32.0,arabe,Masculin,1,Independant,327061.0
Rebeca,28.0,Allemand,Masculin,1,Retraite,451635.0
Rebeca,40.0,arabe,Masculin,2,Independant,794107.0
Moussa,37.0,Russe,Feminin,6,Fonctionaire,576252.0
Sherif,32.0,Allemand,Masculin,6,Retraite,797690.0
Haroun,59.0,anglais,Masculin,5,Fonctionaire,597122.0
Fatima,36.0,Espagnol,Masculin,2,Retraite,311790.0
Yussef,87.0,Russe,Feminin,4,Fonctionaire,805670.0
Diop,76.0,Espagnol,Masculin,5,Fonctionaire,473662.0
Eric,57.0,Allemand,Feminin,5,Cadre superieur,785870.0
George,54.0,chinois,Masculin,4,Fonctionaire,242387.0
Abakar,79.0,anglais,Feminin,2,Retraite,410797.0
Diop,87.0,anglais,Feminin,4,Fonctionaire,740204.0
Fatima,84.0,chinois,Masculin,5,Independant,177805.0
George,92.0,Russe,Masculin,5,Retraite,406110.0
Robert,79.0,arabe,Feminin,5,Retraite,421627.0
Ali,74.0,arabe,Feminin,4,Cadre superieur,723214.0
Robert,36.0,francais,Feminin,5,Cadre superieur,809563.0
Yussef,94.0,Russe,Feminin,7,Cadre superieur,864998.0
George,28.0,Allemand,Masculin,7,Retraite,133471.0
Cisse,84.0,arabe,Masculin,3,Retraite,622057.0
Yussef,59.0,Espagnol,Masculin,1,Independant,244101.0
Diop,39.0,Espagnol,Feminin,3,Independant,463806.0
James,28.0,francais,Masculin,4,Fonctionaire,779400.0
Cisse,55.0,arabe,Masculin,7,Independant,113028.0
Yussef,59.0,francais,Masculin,0,Retraite,327784.0
Cisse,92.0,anglais,Masculin,4,Fonctionaire,487259.0
Ali,94.0,arabe,Masculin,0,Cadre superieur,
George,29.0,arabe,Masculin,7,Cadre superieur,815753.0
Rebeca,57.0,francais,Masculin,3,Independant,342617.0
Sherif,96.0,chinois,Feminin,3,Cadre superieur,436686.0
Sherif,91.0,Russe,Masculin,4,Cadre superieur,623560.0
Sherif,97.0,arabe,Masculin,0,Independant,286183.0
Diop,80.0,Allemand,Feminin,4,Cadre superieur,354828.0
Robert,34.0,Espagnol,Feminin,1,Independant,722605.0
Abakar,59.0,arabe,Masculin,7,Cadre superieur,616051.0
George,82.0,Allemand,Feminin,2,Retraite,344561.0
Yussef,43.0,arabe,Feminin,3,Cadre superieur,642942.0
Fatima,34.0,Allemand,Feminin,2,Independant,783473.0
Cisse,48.0,francais,Feminin,4,Fonctionaire,349599.0
Robert,62.0,Russe,Masculin,1,Cadre superieur,708486.0
Moussa,59.0,francais,Feminin,5,Independant,396232.0
Diop,72.0,francais,Feminin,6,Independant,642444.0
Yussef,47.0,Espagnol,Feminin,7,Retraite,187468.0
Abakar,72.0,anglais,Feminin,1,Cadre superieur,316223.0
Eric,72.0,Allemand,Feminin,1,Retraite,886009.0
Rebeca,48.0,francais,Masculin,5,Fonctionaire,290835.0
Moussa,51.0,anglais,Feminin,1,Retraite,379393.0
Cisse,30.0,anglais,Feminin,4,Independant,425186.0
Diop,78.0,arabe,Feminin,3,Cadre superieur,553098.0
George,77.0,Russe,Feminin,1,Fonctionaire,319930.0
Cisse,90.0,francais,Masculin,5,Retraite,886057.0
Yussef,84.0,chinois,Masculin,2,Independant,492636.0
George,82.0,Allemand,Masculin,4,Cadre superieur,377924.0
Eric,43.0,anglais,Feminin,6,Fonctionaire,162100.0
Ali,57.0,anglais,Feminin,5,Fonctionaire,611228.0
Robert,84.0,Russe,Masculin,2,Retraite,880147.0
Rebeca,90.0,Allemand,Feminin,1,Retraite,450108.0
Abakar,72.0,francais,Masculin,3,Retraite,562405.0
James,75.0,Allemand,Masculin,4,Cadre superieur,385639.0
James,84.0,Russe,Feminin,3,Cadre superieur,648487.0
Rebeca,82.0,francais,Masculin,4,Cadre superieur,197906.0
Yussef,61.0,anglais,Feminin,4,Fonctionaire,206539.0
Cisse,91.0,Allemand,Feminin,0,Retraite,851690.0
Moussa,79.0,anglais,Feminin,7,Retraite,550818.0
Diop,54.0,Allemand,Masculin,0,Independant,442795.0
Sherif,81.0,arabe,Masculin,2,Independant,
Diop,37.0,Espagnol,Masculin,1,Fonctionaire,392140.0
Abakar,76.0,arabe,Feminin,5,Fonctionaire,265824.0
Fatima,75.0,Allemand,Feminin,7,Retraite,507984.0
Haroun,36.0,Russe,Masculin,3,Fonctionaire,541984.0
George,78.0,arabe,Masculin,0,Fonctionaire,269052.0
Cisse,59.0,arabe,Masculin,0,Cadre superieur,765974.0
Moussa,56.0,francais,Masculin,6,Retraite,777516.0
Cisse,85.0,francais,Feminin,7,Retraite,121252.0
George,92.0,chinois,Feminin,3,Retraite,254769.0
Haroun,52.0,Russe,Masculin,4,Fonctionaire,150444.0
Haroun,47.0,Espagnol,Masculin,7,Retraite,898042.0
Yussef,57.0,anglais,Masculin,0,Fonctionaire,749812.0
Ali,61.0,Russe,Masculin,0,Retraite,451079.0
Eric,85.0,Espagnol,Masculin,4,Fonctionaire,513160.0
Fatima,51.0,anglais,Masculin,2,Cadre superieur,558768.0
Haroun,84.0,arabe,Feminin,0,Cadre superieur,193676.0
James,55.0,chinois,Feminin,4,Independant,382914.0
Yussef,75.0,Espagnol,Masculin,1,Retraite,638110.0
Eric,88.0,francais,Feminin,3,Independant,200880.0
Diop,57.0,francais,Masculin,6,Cadre superieur,174261.0
Haroun,68.0,francais,Feminin,3,Fonctionaire,516855.0
Fatima,30.0,anglais,Masculin,7,Fonctionaire,828103.0
Ali,55.0,chinois,Masculin,7,Independant,817229.0
Sherif,37.0,Espagnol,Feminin,2,Independant,858887.0
Robert,43.0,arabe,Masculin,7,Cadre superieur,595512.0
Cisse,70.0,anglais,Masculin,4,Cadre superieur,716846.0
Moussa,95.0,Espagnol,Feminin,1,Cadre superieur,291909.0
Cisse,68.0,chinois,Masculin,1,Retraite,272799.0
George,65.0,Russe,Masculin,4,Independant,161065.0
Robert,48.0,arabe,Feminin,5,Retraite,822741.0
Moussa,36.0,anglais,Masculin,6,Independant,541456.0
Moussa,65.0,anglais,Masculin,2,Fonctionaire,429765.0
Yussef,97.0,arabe,Feminin,5,Fonctionaire,597398.0
Moussa,74.0,Espagnol,Feminin,7,Retraite,146185.0
Rebeca,95.0,francais,Feminin,3,Retraite,211284.0
Haroun,74.0,Russe,Feminin,3,Cadre superieur,847750.0
Yussef,93.0,Russe,Feminin,0,Cadre superieur,856051.0
Cisse,81.0,anglais,Masculin,6,Fonctionaire,265191.0
James,94.0,Russe,Feminin,6,Independant,692379.0
Diop,95.0,chinois,Masculin,2,Independant,220185.0
Fatima,69.0,arabe,Masculin,7,Fonctionaire,542183.0
Cisse,44.0,chinois,Feminin,3,Cadre superieur,756473.0
Sherif,71.0,Russe,Masculin,3,Independant,492022.0
Diop,82.0,Espagnol,Masculin,1,Retraite,320572.0
Fatima,89.0,anglais,Feminin,3,Retraite,752485.0
James,69.0,francais,Masculin,4,Independant,437719.0
Sherif,83.0,Allemand,Masculin,6,Cadre superieur,559046.0
Haroun,67.0,Russe,Feminin,2,Retraite,372152.0
Robert,47.0,chinois,Feminin,1,Fonctionaire,696142.0
Haroun,33.0,chinois,Feminin,5,Retraite,229941.0
James,41.0,Allemand,Feminin,0,Cadre superieur,690597.0
Cisse,60.0,francais,Masculin,2,Retraite,487379.0
Ali,84.0,anglais,Feminin,1,Fonctionaire,525493.0
Yussef,65.0,Espagnol,Feminin,1,Retraite,137852.0
Fatima,77.0,arabe,Masculin,1,Cadre superieur,836885.0
Haroun,38.0,Espagnol,Masculin,1,Independant,387928.0
Rebeca,59.0,Russe,Feminin,2,Cadre superieur,224120.0
Sherif,33.0,anglais,Feminin,5,Fonctionaire,384754.0
Diop,29.0,francais,Feminin,3,Fonctionaire,
Abakar,80.0,francais,Feminin,7,Independant,326602.0
Rebeca,51.0,anglais,Feminin,6,Fonctionaire,311666.0
Rebeca,28.0,Espagnol,Masculin,0,Cadre superieur,381752.0
Sherif,89.0,Allemand,Masculin,2,Retraite,457906.0
James,34.0,Allemand,Masculin,7,Cadre superieur,586221.0
Fatima,61.0,anglais,Masculin,7,Independant,658063.0
Cisse,47.0,Espagnol,Masculin,3,Independant,274550.0
Diop,92.0,arabe,Feminin,2,Cadre superieur,648128.0
Robert,97.0,Allemand,Feminin,3,Fonctionaire,612193.0
James,51.0,chinois,Feminin,2,Independant,289729.0
Sherif,62.0,anglais,Feminin,1,Independant,682546.0
Cisse,61.0,chinois,Masculin,0,Retraite,864382.0
Abakar,66.0,Espagnol,Masculin,2,Fonctionaire,474130.0
James,83.0,chinois,Feminin,0,Independant,805096.0
Ali,75.0,anglais,Feminin,4,Retraite,496111.0
Abakar,43.0,Allemand,Feminin,0,Cadre superieur,195374.0
Fatima,33.0,Russe,Masculin,4,Independant,259325.0
Haroun,80.0,francais,Feminin,1,Fonctionaire,568501.0
Abakar,72.0,Allemand,Feminin,1,Independant,456026.0
Robert,42.0,chinois,Masculin,1,Fonctionaire,291352.0
Robert,87.0,Russe,Masculin,1,Retraite,368461.0
Fatima,95.0,arabe,Masculin,5,Cadre superieur,714015.0
Sherif,31.0,francais,Feminin,7,Independant,486172.0
Sherif,36.0,Allemand,Feminin,1,Cadre superieur,732088.0
Cisse,70.0,chinois,Feminin,3,Independant,409532.0
Yussef,64.0,francais,Feminin,3,Cadre superieur,798196.0
Robert,30.0,Allemand,Masculin,4,Fonctionaire,884218.0
Abakar,87.0,Russe,Masculin,2,Cadre superieur,784024.0
Sherif,65.0,Russe,Masculin,0,Cadre superieur,418529.0
Eric,32.0,Allemand,Feminin,3,Retraite,311427.0
Sherif,42.0,francais,Masculin,3,Independant,797628.0
Diop,74.0,anglais,Masculin,7,Independant,167311.0
Rebeca,81.0,francais,Feminin,6,Cadre superieur,645586.0
Abakar,73.0,francais,Masculin,1,Retraite,132565.0
Robert,31.0,francais,Feminin,7,Cadre superieur,152421.0
Cisse,86.0,chinois,Feminin,1,Cadre superieur,175424.0
Abakar,76.0,chinois,Feminin,0,Fonctionaire,603236.0
Yussef,85.0,Allemand,Feminin,2,Independant,277171.0
Sherif,70.0,Russe,Masculin,2,Cadre superieur,162030.0
Fatima,30.0,arabe,Feminin,4,Retraite,220053.0
George,74.0,Russe,Feminin,5,Cadre superieur,590983.0
Robert,83.0,francais,Masculin,7,Fonctionaire,268981.0
Ali,69.0,anglais,Masculin,3,Independant,703972.0
James,76.0,chinois,Feminin,3,Retraite,892176.0
George,75.0,Russe,Feminin,1,Cadre superieur,208919.0
Moussa,87.0,anglais,Masculin,4,Fonctionaire,132463.0
Haroun,62.0,arabe,Masculin,6,Cadre superieur,190749.0
James,75.0,arabe,Feminin,0,Independant,83950.0
James,78.0,chinois,Masculin,3,Retraite,215186.0
Moussa,64.0,Espagnol,Masculin,5,Fonctionaire,860430.0
Rebeca,97.0,anglais,Masculin,2,Retraite,722778.0
George,73.0,Allemand,Feminin,2,Fonctionaire,81817.0
George,38.0,francais,Masculin,7,Retraite,688841.0
James,91.0,chinois,Feminin,2,Cadre superieur,504252.0
Abakar,81.0,anglais,Feminin,7,Independant,207860.0
Haroun,65.0,francais,Feminin,7,Independant,119294.0
Yussef,33.0,francais,Masculin,2,Retraite,803457.0
Ali,31.0,Espagnol,Masculin,6,Fonctionaire,874460.0
George,65.0,arabe,Masculin,1,Retraite,649615.0
Haroun,49.0,Espagnol,Masculin,5,Independant,514692.0
Moussa,72.0,Allemand,Masculin,7,Retraite,826323.0
Haroun,60.0,Allemand,Masculin,1,Retraite,881725.0
Ali,87.0,Espagnol,Feminin,2,Independant,253092.0
Haroun,32.0,francais,Masculin,7,Cadre superieur,352806.0
James,68.0,anglais,Masculin,5,Independant,247075.0
Robert,69.0,anglais,Masculin,3,Cadre superieur,797848.0
George,34.0,Espagnol,Feminin,2,Independant,150046.0
Haroun,93.0,anglais,Feminin,3,Fonctionaire,105294.0
Yussef,87.0,Allemand,Feminin,7,Fonctionaire,459687.0
James,37.0,Espagnol,Feminin,3,Retraite,767438.0
James,41.0,arabe,Feminin,5,Fonctionaire,185321.0
Sherif,94.0,chinois,Feminin,7,Fonctionaire,254716.0
Fatima,84.0,anglais,Feminin,2,Cadre superieur,425683.0
James,30.0,arabe,Feminin,2,Fonctionaire,490044.0
James,74.0,francais,Masculin,6,Independant,230150.0
Ali,75.0,arabe,Masculin,2,Independant,821316.0
Rebeca,91.0,francais,Feminin,0,Cadre superieur,357898.0
Robert,82.0,francais,Feminin,4,Cadre superieur,691003.0
Robert,42.0,Russe,Feminin,3,Retraite,582494.0
James,97.0,Russe,Masculin,4,Independant,283881.0
George,66.0,arabe,Feminin,0,Cadre superieur,532342.0
Haroun,54.0,anglais,Feminin,3,Cadre superieur,161510.0
Haroun,53.0,Espagnol,Feminin,1,Retraite,
Robert,45.0,Allemand,Masculin,5,Cadre superieur,192502.0
George,34.0,Russe,Feminin,7,Fonctionaire,
Eric,52.0,arabe,Feminin,4,Fonctionaire,156602.0
Robert,74.0,anglais,Feminin,0,Retraite,
Haroun,45.0,anglais,Feminin,4,Cadre superieur,618616.0
Robert,36.0,Allemand,Masculin,7,Fonctionaire,156608.0
Rebeca,57.0,anglais,Masculin,0,Fonctionaire,601468.0
Fatima,38.0,Russe,Feminin,4,Fonctionaire,288134.0
Eric,38.0,Espagnol,Feminin,3,Retraite,737117.0
Ali,48.0,Espagnol,Masculin,4,Independant,739811.0
Moussa,78.0,Espagnol,Masculin,6,Retraite,789062.0
Moussa,66.0,arabe,Feminin,0,Retraite,723219.0
Yussef,40.0,francais,Feminin,4,Cadre superieur,520746.0
Moussa,30.0,chinois,Feminin,3,Retraite,781754.0
Rebeca,93.0,francais,Feminin,3,Fonctionaire,862483.0
Abakar,61.0,chinois,Masculin,4,Retraite,759320.0
Abakar,84.0,Allemand,Feminin,2,Retraite,105545.0
Rebeca,95.0,arabe,Masculin,0,Independant,885152.0
Diop,88.0,Allemand,Feminin,0,Retraite,333985.0
Rebeca,77.0,Espagnol,Feminin,1,Independant,898573.0
Moussa,45.0,francais,Masculin,5,Independant,805490.0
Robert,92.0,chinois,Feminin,3,Retraite,726708.0
Rebeca,51.0,arabe,Feminin,1,Fonctionaire,95160.0
Abakar,76.0,chinois,Masculin,1,Fonctionaire,177464.0
Sherif,68.0,chinois,Feminin,0,Fonctionaire,314925.0
Moussa,75.0,Espagnol,Masculin,0,Retraite,877807.0
James,48.0,Allemand,Masculin,0,Cadre superieur,347778.0
Haroun,82.0,chinois,Masculin,7,Cadre superieur,149186.0
Fatima,71.0,francais,Masculin,4,Independant,320090.0
George,84.0,Espagnol,Masculin,5,Retraite,510263.0
Ali,30.0,arabe,Masculin,7,Retraite,749508.0
Yussef,93.0,Russe,Masculin,3,Retraite,736687.0
Robert,95.0,arabe,Masculin,4,Fonctionaire,838693.0
Robert,41.0,Espagnol,Feminin,3,Retraite,492044.0
Eric,75.0,Espagnol,Masculin,0,Independant,119235.0
Eric,90.0,arabe,Masculin,2,Independant,780236.0
George,47.0,Espagnol,Feminin,3,Retraite,681997.0
George,28.0,chinois,Masculin,0,Cadre superieur,427619.0
Fatima,32.0,chinois,Feminin,5,Independant,533046.0
George,61.0,arabe,Masculin,4,Fonctionaire,680107.0
Sherif,84.0,Espagnol,Feminin,3,Retraite,857281.0
Diop,53.0,Espagnol,Feminin,5,Cadre superieur,181759.0
Eric,91.0,arabe,Feminin,0,Retraite,481112.0
Fatima,31.0,anglais,Feminin,2,Independant,458473.0
Sherif,90.0,arabe,Masculin,6,Independant,296373.0
James,31.0,chinois,Masculin,0,Retraite,722510.0
Rebeca,53.0,anglais,Masculin,5,Cadre superieur,362394.0
Haroun,83.0,arabe,Feminin,3,Independant,641593.0
Sherif,96.0,Allemand,Masculin,6,Cadre superieur,455565.0
Haroun,87.0,Espagnol,Feminin,7,Fonctionaire,
Robert,69.0,anglais,Masculin,1,Retraite,549045.0
Sherif,52.0,Allemand,Masculin,1,Retraite,811138.0
Robert,59.0,Russe,Feminin,6,Retraite,304077.0
Fatima,31.0,francais,Masculin,2,Independant,804498.0
James,29.0,arabe,Feminin,2,Fonctionaire,451104.0
Diop,35.0,Russe,Feminin,6,Retraite,858926.0
Haroun,41.0,anglais,Feminin,2,Fonctionaire,774289.0
Ali,68.0,Allemand,Feminin,6,Independant,332511.0
George,73.0,arabe,Masculin,3,Cadre superieur,595436.0
Diop,40.0,Russe,Masculin,6,Retraite,687664.0
Fatima,63.0,chinois,Masculin,7,Cadre superieur,340249.0
Diop,89.0,francais,Feminin,1,Cadre superieur,460310.0
Diop,83.0,Allemand,Feminin,7,Cadre superieur,752056.0
Sherif,29.0,Espagnol,Masculin,7,Retraite,114723.0
Fatima,45.0,Espagnol,Feminin,5,Independant,456833.0
George,67.0,Allemand,Feminin,2,Cadre superieur,177918.0
Sherif,92.0,anglais,Masculin,3,Retraite,606866.0
Cisse,83.0,Allemand,Masculin,7,Fonctionaire,119406.0
Abakar,34.0,anglais,Masculin,4,Independant,557851.0
Cisse,55.0,arabe,Masculin,7,Retraite,842337.0
Diop,93.0,Allemand,Feminin,2,Cadre superieur,565234.0
Diop,35.0,anglais,Feminin,0,Independant,863085.0
James,51.0,chinois,Masculin,1,Cadre superieur,792595.0
George,41.0,Russe,Masculin,4,Cadre superieur,442057.0
Cisse,58.0,chinois,Feminin,3,Fonctionaire,791367.0
Eric,44.0,Espagnol,Masculin,7,Cadre superieur,782424.0
George,96.0,Russe,Feminin,3,Cadre superieur,802689.0
Cisse,50.0,arabe,Masculin,1,Cadre superieur,710781.0
Cisse,53.0,anglais,Feminin,7,Independant,163619.0
Haroun,60.0,chinois,Masculin,1,Retraite,144571.0
Rebeca,46.0,Allemand,Masculin,0,Retraite,198512.0
George,61.0,Russe,Feminin,3,Cadre superieur,884049.0
Fatima,76.0,anglais,Masculin,2,Retraite,854415.0
Haroun,29.0,chinois,Masculin,2,Independant,194257.0
Cisse,87.0,francais,Masculin,5,Cadre superieur,869001.0
Rebeca,56.0,chinois,Feminin,5,Cadre superieur,551781.0
Rebeca,51.0,arabe,Feminin,0,Fonctionaire,453470.0
Yussef,50.0,chinois,Masculin,2,Fonctionaire,669755.0
Robert,67.0,Allemand,Feminin,5,Independant,185580.0
George,41.0,anglais,Masculin,5,Independant,556899.0
James,51.0,Espagnol,Masculin,0,Fonctionaire,
Eric,62.0,Russe,Masculin,0,Fonctionaire,458271.0
Haroun,72.0,Russe,Masculin,2,Retraite,766558.0
Robert,68.0,arabe,Masculin,1,Cadre superieur,391463.0
Abakar,95.0,Russe,Feminin,5,Fonctionaire,219451.0
Eric,66.0,chinois,Masculin,2,Independant,420707.0
Fatima,90.0,chinois,Feminin,5,Independant,897068.0
Cisse,44.0,chinois,Feminin,2,Independant,432818.0
Cisse,60.0,Allemand,Feminin,6,Cadre superieur,892447.0
Moussa,66.0,arabe,Feminin,3,Retraite,661224.0
Ali,82.0,francais,Feminin,5,Fonctionaire,167465.0
Moussa,71.0,Espagnol,Feminin,1,Independant,262504.0
Moussa,34.0,francais,Feminin,0,Fonctionaire,96152.0
James,90.0,francais,Feminin,2,Retraite,703369.0
Cisse,95.0,Allemand,Masculin,6,Fonctionaire,657920.0
Rebeca,87.0,Russe,Feminin,7,Independant,757910.0
Cisse,40.0,chinois,Feminin,0,Fonctionaire,393579.0
Sherif,95.0,anglais,Feminin,3,Cadre superieur,371894.0
Eric,94.0,francais,Feminin,1,Cadre superieur,706783.0
Moussa,50.0,Allemand,Masculin,2,Cadre superieur,827895.0
Eric,29.0,anglais,Feminin,5,Fonctionaire,388741.0
Sherif,63.0,anglais,Feminin,5,Independant,456656.0
George,63.0,chinois,Feminin,5,Cadre superieur,534585.0
Haroun,85.0,Allemand,Feminin,1,Retraite,545306.0
Haroun,68.0,arabe,Masculin,6,Independant,857951.0
Eric,88.0,chinois,Feminin,7,Retraite,719609.0
Rebeca,74.0,francais,Masculin,4,Cadre superieur,303081.0
Diop,74.0,chinois,Feminin,0,Cadre superieur,557452.0
Cisse,86.0,chinois,Feminin,2,Retraite,854906.0
Robert,63.0,anglais,Masculin,1,Independant,330985.0
James,92.0,Espagnol,Masculin,0,Independant,355807.0
Diop,39.0,Espagnol,Feminin,5,Cadre superieur,292216.0
Rebeca,97.0,anglais,Masculin,7,Cadre superieur,359303.0
Abakar,68.0,chinois,Feminin,4,Cadre superieur,831115.0
Moussa,51.0,Allemand,Feminin,5,Fonctionaire,148193.0
Haroun,56.0,chinois,Masculin,2,Independant,382741.0
Eric,49.0,Allemand,Masculin,1,Independant,367557.0
Yussef,64.0,Allemand,Masculin,3,Fonctionaire,433092.0
Moussa,67.0,arabe,Masculin,7,Retraite,484675.0
Sherif,89.0,Allemand,Feminin,4,Independant,219651.0
Diop,70.0,chinois,Masculin,4,Cadre superieur,80380.0
Cisse,34.0,chinois,Masculin,3,Retraite,510888.0
Robert,81.0,Espagnol,Feminin,5,Retraite,714596.0
Abakar,43.0,arabe,Masculin,5,Retraite,508528.0
Yussef,73.0,anglais,Masculin,3,Independant,152033.0
Robert,59.0,chinois,Masculin,6,Cadre superieur,318160.0
Diop,72.0,Espagnol,Feminin,5,Independant,388465.0
Robert,42.0,anglais,Feminin,3,Cadre superieur,516159.0
George,39.0,francais,Feminin,0,Retraite,416900.0
